                 0                   1                   2                    3                   4                    5                   6                    7                   8                    9                   10                   11 12 13
 0.5954781174659729  0.2978493273258209  0.6007022261619568  0.30894920229911804  0.5910910367965698  0.32230275869369507  0.5960865616798401  0.33388110995292664  0.5864449739456177  0.32656508684158325  0.5910219550132751  0.33458060026168823  0  1
 0.5986552834510803 0.27475520968437195  0.6045483350753784    0.288751482963562  0.5954781174659729   0.2978493273258209  0.6007022261619568  0.30894920229911804  0.5910910367965698  0.32230275869369507  0.5960865616798401  0.33388110995292664  0  0
 0.5139303803443909 0.25417518615722656  0.5211578011512756  0.26752665638923645  0.5230295658111572  0.23860576748847961  0.5298680067062378   0.2501756250858307  0.5314518809318542  0.22704166173934937  0.5364297032356262  0.23582038283348083  0  0
0.37434929609298706  0.5922250747680664  0.3811858892440796   0.6021217107772827  0.3821205198764801   0.5961450338363647  0.3888968527317047   0.6069789528846741 0.39020901918411255   0.5787823796272278  0.3973374664783478   0.6005374789237976  0  1
 0.3496181070804596  0.5879867672920227 0.35775089263916016   0.6011945009231567 0.35845157504081726   0.5894075036048889  0.3651730716228485   0.5997365117073059 0.36550021171569824   0.5916684865951538  0.3729211390018463   0.6010177135467529  0  0
0.29561543464660645  0.5979099869728088  0.3028518557548523   0.6129802465438843  0.2635107636451721   0.6540245413780212 0.27141815423965454   0.6699434518814087 0.26905182003974915   0.6482203006744385 0.27699044346809387    0.659411609172821  1  0
0.33614641427993774  0.5122113227844238 0.35137075185775757   0.5396217107772827  0.3130210041999817    0.549703061580658  0.3297061026096344   0.5776325464248657 0.29561543464660645   0.5979099869728088  0.3028518557548523   0.6129802465438843  0  0
 0.5832167267799377  0.2718552052974701   0.588370680809021  0.28205740451812744  0.5786649584770203  0.28288450837135315  0.5834383964538574   0.2910783588886261  0.5736695528030396   0.2792504131793976  0.5792766213417053  0.28813597559928894  0  1
 0.5859395265579224  0.2549433708190918  0.5913330912590027   0.2677147388458252  0.5832167267799377   0.2718552052974701   0.588370680809021  0.28205740451812744  0.5786649584770203  0.28288450837135315  0.5834383964538574   0.2910783588886261  0  0
0.37759262323379517  0.5682380199432373  0.3853612244129181   0.5790896415710449  0.3871210217475891   0.5660356283187866  0.3953686058521271   0.5761126279830933  0.3951451778411865   0.5382394790649414  0.4064289629459381    0.561598002910614  0  1
 0.4592658579349518  0.3448784351348877  0.4671379625797272  0.35839492082595825 0.44863614439964294  0.36368298530578613   0.457310289144516  0.37771376967430115  0.4373440742492676   0.3849911689758301  0.4451567530632019   0.3993096649646759  0  0
 0.6545027494430542 0.22579272091388702  0.6589534878730774   0.2345910221338272  0.6544569730758667  0.23870770633220673  0.6588200330734253  0.24694474041461945  0.6527338624000549  0.23365092277526855  0.6573129296302795   0.2430652678012848  0  1
 0.5026766657829285  0.2904212176799774  0.5103864669799805   0.3037365972995758  0.5126176476478577   0.2714383602142334  0.5203962922096252   0.2856917679309845  0.5217901468276978  0.25424081087112427  0.5304602980613708   0.2695099115371704  0  0
 0.4046652317047119  0.5037289261817932 0.41228699684143066    0.516629695892334  0.4119320511817932   0.5089905858039856  0.4203987717628479   0.5193180441856384 0.42082399129867554   0.4808281362056732 0.43011242151260376   0.5049043893814087  0  1
0.36526307463645935  0.4978368580341339 0.37247973680496216   0.5086004734039307  0.3725135028362274   0.4968539774417877  0.3804135024547577   0.5074702501296997  0.3796396851539612   0.4970073997974396  0.3882846534252167   0.5075767636299133  0  0
 0.6408708095550537 0.48336708545684814  0.6471337080001831   0.4954991638660431  0.6384285688400269  0.49023860692977905  0.6451097726821899   0.5014923214912415  0.6363670229911804  0.48760363459587097  0.6425092816352844   0.4997067451477051  0  1
 0.6429716944694519 0.47820937633514404  0.6494380235671997  0.48922234773635864  0.6408708095550537  0.48336708545684814  0.6471337080001831   0.4954991638660431  0.6384285688400269  0.49023860692977905  0.6451097726821899   0.5014923214912415  0  0
  0.689584493637085  0.5274749994277954  0.6960434317588806   0.5384372472763062  0.6865007877349854   0.5324288010597229  0.6934821605682373   0.5438234806060791  0.6833975315093994   0.5277644395828247  0.6904104948043823   0.5400065779685974  0  1
 0.7067724466323853  0.5168100595474243  0.7141572833061218   0.5288585424423218  0.7039459943771362   0.5152959227561951  0.7114536762237549   0.5294376015663147  0.7015150189399719   0.5170345306396484  0.7086445689201355    0.529563844203949  0  0
 0.7364163994789124  0.5654928684234619  0.7433178424835205   0.5772815942764282  0.7333956956863403   0.5675632357597351  0.7396025657653809   0.5781270861625671  0.7298746109008789   0.5591997504234314  0.7380000352859497   0.5711594223976135  0  1
 0.7490335702896118  0.5559374690055847  0.7565346360206604   0.5694358944892883  0.7449966669082642   0.5580045580863953  0.7535856366157532   0.5703430771827698    0.74175626039505   0.5570463538169861   0.750837504863739   0.5742203593254089  0  0
 0.7808102965354919  0.5909332036972046  0.7895815372467041   0.6043452620506287  0.7780221104621887    0.595102846622467  0.7858120203018188   0.6072162985801697  0.7746227383613586    0.587386429309845  0.7820027470588684   0.6000087857246399  0  1
 0.4393107295036316  0.5140594244003296  0.4464136064052582   0.5307555794715881  0.4390842318534851   0.5285714268684387 0.44636887311935425   0.5448915958404541  0.4384799003601074   0.5457135438919067  0.4461789131164551   0.5611933469772339  0  0
0.44685667753219604  0.4346080422401428  0.4535045623779297  0.44714152812957764  0.4462205767631531  0.43110793828964233  0.4527081549167633  0.44447004795074463    0.44573774933815  0.43014514446258545 0.45224350690841675  0.44354626536369324  0  0
 0.4484887719154358  0.4445967674255371   0.454326868057251  0.45821210741996765 0.44796818494796753   0.4380924105644226 0.45368051528930664   0.4515659213066101 0.44685667753219604   0.4346080422401428  0.4535045623779297  0.44714152812957764  0  0
0.45873069763183594  0.4553047716617584 0.47369900345802307  0.47973841428756714 0.45023807883262634   0.4765109717845917 0.45668262243270874   0.4894580543041229  0.4493752121925354    0.467654287815094 0.45649057626724243   0.4819384813308716  1  0
  0.550076961517334 0.35638850927352905  0.5584379434585571  0.36782464385032654  0.5344997644424438  0.37033283710479736  0.5456255674362183     0.38392174243927  0.5197115540504456  0.38554394245147705  0.5289099216461182   0.3992331922054291  0  0
 0.6210423707962036 0.30788758397102356  0.6275643706321716   0.3219422996044159   0.614037036895752  0.32236894965171814  0.6194496154785156   0.3311949074268341  0.6047011613845825   0.3250015377998352  0.6105043888092041  0.33412280678749084  0  1
   0.62684565782547   0.279281347990036  0.6335242986679077   0.2962804436683655  0.6210423707962036  0.30788758397102356  0.6275643706321716   0.3219422996044159   0.614037036895752  0.32236894965171814  0.6194496154785156   0.3311949074268341  0  0
 0.5125759840011597   0.593319833278656  0.5190714001655579   0.6037006378173828   0.517922580242157   0.5893583297729492  0.5241743326187134   0.5999000072479248  0.5248028635978699   0.5608787536621094  0.5331354141235352   0.5815654993057251  0  1
 0.5407475829124451 0.40398406982421875  0.5496561527252197   0.4239983558654785  0.5322405099868774   0.4265870451927185  0.5416207909584045  0.44591450691223145  0.5235416293144226   0.4512726664543152  0.5315726399421692  0.46823400259017944  0  0
 0.6202025413513184  0.3209948241710663  0.6251710653305054    0.329298734664917  0.6154803037643433  0.32075685262680054  0.6202408075332642    0.329471617937088  0.6101166009902954    0.320858895778656   0.614820122718811  0.32934531569480896  0  0
 0.6281790733337402 0.31017422676086426    0.63331538438797   0.3203979432582855  0.6241878271102905   0.3214115500450134  0.6296949982643127  0.33086225390434265  0.6202025413513184   0.3209948241710663  0.6251710653305054    0.329298734664917  0  1
 0.5448209047317505  0.3460617959499359  0.5506678223609924   0.3569507896900177  0.5496228337287903  0.32914239168167114  0.5569688677787781   0.3416329622268677  0.5562546253204346  0.31471967697143555  0.5624760985374451   0.3279270529747009  0  0
 0.3552045524120331 0.17541366815567017  0.3612476587295532  0.18595561385154724 0.35783857107162476  0.18021051585674286  0.3636587858200073  0.19055071473121643  0.3604762852191925  0.18656378984451294 0.36563050746917725  0.19672979414463043  0  0
 0.4850699305534363 0.25460875034332275  0.4905809462070465   0.2658631205558777  0.4831946790218353    0.267535924911499  0.4890332818031311   0.2784363329410553  0.4814867377281189   0.2654871642589569 0.48682132363319397  0.27468419075012207  0  1
  0.580001711845398 0.23202230036258698  0.5851098299026489  0.24256044626235962  0.5770328044891357  0.22526413202285767  0.5828734040260315   0.2363450974225998  0.5744661092758179   0.2181157022714615  0.5799059867858887   0.2288873940706253  0  0
0.42212575674057007  0.2511564791202545 0.42747369408607483   0.2618292570114136 0.42626938223838806   0.2598468065261841   0.431948721408844  0.26848891377449036  0.4321568012237549   0.2545192837715149 0.43758702278137207  0.26298657059669495  0  1
0.41533035039901733 0.22289226949214935   0.420602947473526  0.23485538363456726  0.4188700318336487  0.23578029870986938  0.4242514967918396  0.24781884253025055 0.42212575674057007   0.2511564791202545 0.42747369408607483   0.2618292570114136  0  0
 0.3961804509162903   0.168484628200531 0.39988473057746887   0.1760263592004776  0.3977201581001282  0.16539710760116577 0.40252676606178284  0.17406770586967468  0.4004499912261963  0.17321576178073883   0.405252605676651   0.1818016618490219  1  0
 0.3921438157558441 0.17662620544433594 0.39708709716796875  0.18548358976840973  0.3948725759983063  0.17278435826301575  0.3982728123664856  0.17968124151229858  0.3961804509162903    0.168484628200531 0.39988473057746887   0.1760263592004776  0  0
 0.3370128870010376   0.698850691318512  0.3430638015270233   0.7104130983352661 0.33817431330680847   0.6973338723182678 0.34477588534355164   0.7085055112838745 0.33964037895202637   0.6740965247154236  0.3466883599758148   0.7004257440567017  0  1
0.33075767755508423  0.7174617052078247  0.3367844820022583   0.7302916646003723  0.3318593204021454   0.7117196917533875  0.3390926122665405   0.7233023047447205 0.33410730957984924    0.705314040184021 0.34051012992858887   0.7177709937095642  0  0
 0.5284630060195923  0.5782738327980042  0.5360540151596069   0.5913097858428955  0.5236396193504333   0.5688889026641846   0.531009316444397   0.5797094702720642   0.519608199596405   0.5374586582183838  0.5271051526069641   0.5650651454925537  0  1
 0.5450683236122131  0.6215057969093323  0.5533732771873474   0.6392101645469666  0.5394822955131531   0.6044341325759888  0.5471197366714478   0.6211782097816467   0.533784031867981   0.5902827978134155  0.5417237877845764   0.6043068170547485  0  0
0.46317166090011597  0.2545506954193115 0.46847790479660034   0.2655528485774994 0.46408066153526306   0.2693297266960144 0.46886610984802246   0.2776409685611725  0.4650801718235016   0.2681672275066376  0.4700164794921875  0.27672645449638367  0  1
 0.4628686308860779  0.2309815138578415 0.46757760643959045  0.23993952572345734   0.463331401348114  0.24294902384281158 0.46843090653419495  0.25280383229255676 0.46317166090011597   0.2545506954193115 0.46847790479660034   0.2655528485774994  0  0
 0.3881276249885559 0.34671640396118164  0.3946768641471863  0.36163991689682007 0.39458781480789185   0.3232403099536896 0.40060243010520935   0.3371115028858185   0.399636834859848   0.3041583299636841  0.4057527482509613   0.3165375590324402  0  0
0.32128649950027466  0.6558660864830017  0.3281285762786865   0.6665170788764954 0.32606077194213867   0.6543044447898865 0.33296021819114685   0.6641987562179565  0.3306683599948883   0.6192956566810608  0.3384963572025299   0.6466551423072815  0  1
 0.3800216615200043  0.5564556121826172 0.39252957701683044   0.5732495784759521   0.353699266910553   0.5878444910049438  0.3722386658191681   0.6198895573616028 0.33098798990249634   0.6296311020851135  0.3481447994709015   0.6605350971221924  0  0
 0.6873427629470825   0.315964013338089  0.6924125552177429  0.32587283849716187  0.6812257766723633   0.3185431659221649  0.6865601539611816  0.32754144072532654  0.6749770045280457   0.3150733411312103  0.6800891757011414  0.32389751076698303  0  1
 0.6926419734954834 0.30459582805633545   0.697184681892395  0.31267768144607544  0.6873427629470825    0.315964013338089  0.6924125552177429  0.32587283849716187  0.6812257766723633   0.3185431659221649  0.6865601539611816  0.32754144072532654  0  0
  0.717199444770813  0.2385750710964203  0.7221561670303345  0.24788649380207062  0.7127503156661987  0.24668988585472107  0.7186039686203003   0.2571418881416321  0.7090545892715454  0.25368553400039673  0.7150070071220398  0.26399651169776917  0  0
 0.5413404107093811  0.4721185863018036  0.5472875833511353   0.4848411977291107  0.5421937704086304   0.4690133035182953  0.5481177568435669  0.48074230551719666  0.5441754460334778  0.46578434109687805   0.550774097442627   0.4775482714176178  0  0
 0.5085293054580688  0.4756332039833069  0.5218735933303833  0.49970147013664246  0.5279961228370667   0.5100281834602356  0.5373345613479614   0.5282423496246338  0.5334359407424927   0.5062628984451294  0.5402342081069946   0.5197685956954956  1  0
0.48877835273742676  0.4495272636413574  0.5001110434532166  0.46818631887435913  0.5085293054580688   0.4756332039833069  0.5218735933303833  0.49970147013664246  0.5279961228370667   0.5100281834602356  0.5373345613479614   0.5282423496246338  0  0
 0.4368056654930115  0.3842187523841858 0.44373077154159546  0.39452049136161804  0.4481300711631775  0.39343956112861633  0.4570809006690979  0.40703853964805603 0.46240168809890747   0.4112709164619446  0.4702584147453308   0.4233282208442688  0  0
0.36925628781318665  0.3251118063926697 0.37501052021980286   0.3404092490673065 0.37687820196151733  0.34254947304725647  0.3824159801006317  0.35233715176582336  0.3850822150707245   0.3455011248588562  0.3905686140060425  0.35420718789100647  0  1
 0.4011218547821045 0.29965850710868835  0.4068421721458435   0.3112748861312866 0.39519578218460083  0.28432995080947876 0.40113943815231323   0.2964082360267639  0.3895063102245331   0.2709323465824127  0.3949083983898163   0.2828103303909302  0  0
0.47806423902511597  0.5218004584312439  0.4838986396789551   0.5329941511154175   0.473899781703949   0.5197066068649292  0.4802287518978119   0.5341408252716064  0.4661618173122406  0.49238985776901245 0.47321024537086487   0.5130191445350647  0  1
 0.4819451868534088  0.5206695795059204  0.4880914092063904   0.5306749939918518 0.47806423902511597   0.5218004584312439  0.4838986396789551   0.5329941511154175   0.473899781703949   0.5197066068649292  0.4802287518978119   0.5341408252716064  0  0
 0.5609389543533325  0.4433439373970032  0.5667047500610352   0.4643913209438324  0.5588282346725464  0.47201645374298096  0.5644771456718445  0.49446389079093933  0.5567680597305298   0.5050494074821472  0.5621547102928162   0.5300484299659729  0  0
 0.5814701318740845  0.2549748122692108  0.5868358016014099  0.26604941487312317  0.5809711813926697   0.2700471580028534  0.5866994261741638  0.28313860297203064   0.579944908618927  0.27262938022613525  0.5855690836906433  0.28412166237831116  0  1
 0.4703926146030426  0.4217102825641632  0.4781465530395508   0.4470175802707672  0.4737115502357483   0.3874274790287018 0.48094305396080017   0.4088115692138672  0.4769556522369385  0.35149383544921875 0.48255103826522827   0.3741168677806854  0  0
0.44425201416015625  0.2410537749528885 0.44920921325683594   0.2515513002872467  0.4452687203884125   0.2478981912136078  0.4498942494392395  0.25680604577064514  0.4464271664619446   0.2492448389530182  0.4511033892631531   0.2579211890697479  0  1
 0.4024887979030609 0.22045262157917023   0.408621609210968  0.23242178559303284  0.4053436815738678   0.2071332037448883 0.41103941202163696   0.2204705774784088  0.4077516198158264  0.19647754728794098 0.41309770941734314    0.207374706864357  0  0
 0.3527417778968811  0.6764233708381653  0.3591093420982361   0.6887654066085815  0.3543326258659363    0.680568277835846  0.3609743118286133   0.6937876343727112  0.3556554913520813   0.6692736744880676  0.3630799651145935   0.6946581602096558  0  1
 0.3509528934955597  0.6706483364105225 0.35743647813796997   0.6838476657867432  0.3527417778968811   0.6764233708381653  0.3591093420982361   0.6887654066085815  0.3543326258659363    0.680568277835846  0.3609743118286133   0.6937876343727112  0  0
 0.4207839369773865  0.4796202480792999 0.43432536721229553    0.506520688533783  0.4015468955039978   0.5155029892921448  0.4147374629974365   0.5426753163337708  0.3794202506542206   0.5573171377182007 0.39589178562164307   0.5856353044509888  0  0
  0.623044490814209  0.2691311240196228  0.6291936635971069  0.28238174319267273  0.6175599694252014  0.28325989842414856  0.6241220831871033   0.2944222092628479  0.6110743284225464  0.28141266107559204  0.6170617341995239   0.2914062738418579  0  1
 0.6649678349494934  0.2769466042518616  0.6710008382797241  0.29004648327827454  0.6657113432884216   0.2648962438106537  0.6721569299697876   0.2780727744102478  0.6668354868888855    0.253231018781662  0.6721170544624329   0.2650361657142639  0  0
  0.611918568611145 0.48662981390953064  0.6200463771820068   0.5029594302177429  0.6226468086242676    0.508870542049408   0.628866970539093   0.5205269455909729  0.6280895471572876   0.5253946781158447  0.6359905004501343   0.5432482957839966  0  0
0.30284950137138367   0.767268180847168 0.30846479535102844   0.7778260707855225  0.3038214147090912   0.7714357376098633  0.3100728392601013   0.7832059860229492 0.30539482831954956   0.7552550435066223 0.31186893582344055   0.7765539288520813  0  1
 0.3015243411064148  0.7610312700271606  0.3072783350944519   0.7724695801734924 0.30250006914138794   0.7643944621086121 0.30784866213798523   0.7744330763816833 0.30284950137138367    0.767268180847168 0.30846479535102844   0.7778260707855225  0  0
 0.2989831566810608  0.7586922645568848 0.30506405234336853   0.7712125778198242  0.3002445101737976   0.7601633071899414  0.3055674135684967    0.770595371723175  0.3015243411064148   0.7610312700271606  0.3072783350944519   0.7724695801734924  0  0
 0.3184172511100769  0.6382117867469788  0.3291836082935333   0.6735253930091858  0.3082217574119568   0.6916722059249878  0.3187864422798157   0.7273222804069519 0.29739171266555786   0.7500656247138977  0.3081924617290497   0.7843527793884277  0  0
 0.6018623113632202 0.09759016335010529  0.6062591671943665   0.1066308245062828   0.600454568862915  0.10321135073900223  0.6053262948989868  0.11231306940317154  0.6003352403640747  0.10972409695386887  0.6050072908401489  0.11741660535335541  0  0
0.45581284165382385  0.7646843194961548  0.4633682370185852   0.7774630188941956    0.45900958776474   0.7731684446334839  0.4661886692047119   0.7853899002075195 0.46296581625938416   0.7413938045501709  0.4711826741695404   0.7695591449737549  0  1
 0.3944549262523651   0.515509307384491 0.40139302611351013   0.5447177290916443  0.3951776325702667   0.5589736700057983  0.4012010991573334   0.5865358114242554 0.39493802189826965   0.6102951765060425  0.4036692678928375    0.640238344669342  0  0
 0.3948982059955597 0.26829811930656433   0.400179922580719   0.2810705602169037  0.3953811526298523  0.28906184434890747 0.40086084604263306   0.3002488315105438  0.3947916328907013   0.2913626432418823 0.40014567971229553  0.30049023032188416  0  1
0.39509862661361694  0.2506396770477295 0.39970847964286804  0.26107466220855713  0.3948982059955597  0.26829811930656433   0.400179922580719   0.2810705602169037  0.3953811526298523  0.28906184434890747 0.40086084604263306   0.3002488315105438  0  0
 0.4982094168663025  0.2777685523033142  0.5051011443138123  0.29154086112976074  0.4897395968437195   0.2575167119503021  0.4967665672302246  0.27309802174568176  0.4826982617378235  0.24332712590694427 0.48931580781936646   0.2560272514820099  0  0
 0.6323772668838501  0.6960536241531372  0.6396496891975403   0.7078931331634521  0.6256295442581177   0.6954740881919861  0.6325675845146179   0.7073355913162231  0.6168725490570068   0.6789494752883911  0.6256306171417236   0.7071853876113892  0  1
 0.6600812077522278  0.7117992043495178  0.6676505208015442   0.7245170474052429  0.6528260707855225   0.7060890793800354  0.6606678366661072   0.7195619344711304  0.6456984877586365   0.7010821104049683  0.6535779237747192   0.7134546041488647  0  0
 0.6534559726715088  0.6396326422691345   0.662805438041687   0.6530750393867493  0.6416851282119751   0.6327444911003113  0.6512776613235474   0.6445537805557251  0.6274389028549194   0.6121142506599426  0.6413849592208862   0.6406357884407043  0  1
 0.7392151951789856  0.7243484258651733  0.7500962018966675   0.7435094118118286  0.7269954681396484   0.7089236974716187  0.7374721765518188   0.7260462641716003  0.7155925035476685   0.6939996480941772  0.7241546511650085   0.7088393568992615  0  0
 0.7235208749771118  0.7450087070465088  0.7304993867874146   0.7595204710960388  0.7392151951789856   0.7243484258651733  0.7500962018966675   0.7435094118118286  0.7269954681396484   0.7089236974716187  0.7374721765518188   0.7260462641716003  1  0
 0.4740922451019287  0.3844635784626007  0.4807146489620209  0.40007317066192627  0.4771636426448822  0.36368969082832336  0.4837915897369385  0.37778887152671814  0.4810715615749359  0.34324291348457336  0.4863032400608063  0.35622093081474304  0  0
 0.4449240565299988  0.5897449851036072 0.45107927918434143    0.601690411567688 0.44763821363449097    0.587795078754425  0.4532746374607086   0.5991913676261902  0.4489162862300873   0.5647695660591125 0.45648980140686035   0.5867236852645874  0  1
 0.4512304663658142  0.5320949554443359    0.45888552069664   0.5531796216964722  0.4443133771419525   0.5614208579063416 0.45408979058265686   0.5813273787498474  0.4395729899406433   0.5884954929351807 0.44706296920776367   0.6105155348777771  0  0
 0.5259418487548828  0.2624264359474182  0.5308439135551453  0.27277639508247375  0.5256859064102173  0.27230194211006165  0.5303764343261719   0.2812928557395935  0.5242670774459839  0.27147674560546875  0.5288669466972351   0.2806480824947357  0  1
 0.5272493362426758 0.24440324306488037   0.531702995300293   0.2539302408695221  0.5269403457641602    0.253713995218277  0.5313741564750671   0.2633521556854248  0.5259418487548828   0.2624264359474182  0.5308439135551453  0.27277639508247375  0  0
 0.5292984247207642 0.20957721769809723  0.5337086915969849  0.21830503642559052  0.5288115739822388  0.21454255282878876  0.5333314538002014    0.222969189286232  0.5278149843215942  0.22040915489196777  0.5327239632606506   0.2295696884393692  0  0
 0.5245672464370728 0.19911807775497437  0.5295812487602234  0.20845527946949005  0.5308269262313843  0.19390703737735748  0.5353447198867798  0.20148752629756927  0.5309638977050781   0.1953493356704712  0.5352846384048462  0.20340639352798462  1  0
 0.4114803373813629  0.5980004072189331  0.4178905487060547   0.6093254685401917 0.41609424352645874   0.5955548286437988   0.422372967004776   0.6066913604736328 0.41881638765335083   0.5763639807701111 0.42661887407302856   0.5995306372642517  0  1
0.36183303594589233  0.4975256323814392 0.36752790212631226   0.5121219158172607  0.3617016673088074   0.5142918229103088  0.3679443895816803   0.5319178700447083 0.36149489879608154   0.5350181460380554 0.36757418513298035   0.5520157814025879  0  0
 0.5283279418945312   0.371672660112381  0.5379233360290527   0.3998555541038513  0.5214700102806091   0.3397441804409027  0.5291444063186646   0.3593825101852417  0.5143759250640869  0.30029845237731934  0.5204451084136963   0.3162177801132202  0  0
 0.5658891797065735  0.5142793655395508  0.5741764307022095   0.5246156454086304  0.5582233667373657   0.5086544752120972  0.5664536952972412   0.5187423825263977  0.5494752526283264   0.4681287109851837  0.5579134225845337   0.4985421895980835  0  1
 0.6580264568328857  0.6138589382171631  0.6667342782020569   0.6425251960754395  0.6574145555496216   0.6410360336303711  0.6669973134994507   0.6601625084877014  0.6439747214317322   0.6149728298187256  0.6550034880638123   0.6392955780029297  1  0
 0.6367010474205017 0.44325634837150574  0.6431741118431091   0.4616246819496155  0.6392476558685303   0.4638289213180542  0.6470544338226318   0.4848427176475525   0.642643392086029  0.49007266759872437  0.6499899625778198   0.5073156356811523  0  0
 0.5894110798835754  0.2534181475639343  0.5941532850265503   0.2626788020133972  0.5893106460571289   0.2636071741580963  0.5940479040145874    0.271812379360199  0.5900828242301941  0.26179802417755127  0.5946393013000488    0.270266056060791  0  1
 0.5885612964630127 0.24275296926498413  0.5937597751617432   0.2525694966316223  0.5894110798835754   0.2534181475639343  0.5941532850265503   0.2626788020133972  0.5893106460571289   0.2636071741580963  0.5940479040145874    0.271812379360199  0  0
 0.3419671952724457  0.6085461974143982 0.35075873136520386   0.6195394992828369 0.35036227107048035   0.6106012463569641  0.3576886057853699    0.621108889579773 0.35738569498062134   0.5873878598213196   0.367999404668808   0.6122444868087769  0  1
 0.2600398659706116  0.6317182183265686 0.27636295557022095   0.6561475396156311  0.2506827712059021   0.6624966263771057  0.2577793002128601   0.6741548776626587  0.2618233561515808   0.6465623378753662 0.26969945430755615    0.658661961555481  1  0
  0.630024254322052 0.24431300163269043  0.6352593302726746  0.25406625866889954    0.62757807970047  0.25060370564460754  0.6322749853134155   0.2586401104927063  0.6238676905632019  0.24754086136817932  0.6284869313240051   0.2551625370979309  0  1
 0.6375924348831177 0.21937285363674164  0.6425524353981018   0.2285372018814087  0.6356841325759888  0.22517436742782593  0.6404516100883484  0.23369276523590088  0.6329163312911987  0.23713678121566772  0.6377715468406677  0.24591906368732452  0  0
   0.65152508020401 0.18693973124027252  0.6562575101852417   0.1960086226463318  0.6488566994667053  0.18977779150009155  0.6539034247398376  0.19870521128177643  0.6468261480331421  0.19475828111171722  0.6513562202453613  0.20271265506744385  0  0
0.38984742760658264  0.6488579511642456  0.3977895677089691   0.6606764197349548 0.40047788619995117   0.6469482779502869 0.40942344069480896   0.6597293615341187 0.41128507256507874   0.6028781533241272 0.42273610830307007   0.6318132877349854  0  1
 0.3893902599811554 0.43130195140838623  0.3976380228996277   0.4586223065853119  0.3763570189476013   0.4686141014099121 0.38781413435935974   0.4982428550720215   0.363381564617157   0.5140354037284851    0.37457075715065   0.5421456098556519  0  0
 0.3628770411014557  0.7166739702224731  0.3697150647640228   0.7281053066253662 0.36865150928497314   0.7154272198677063  0.3760829567909241   0.7275767922401428  0.3749428391456604   0.6746180057525635 0.38526108860969543   0.7051540017127991  0  1
